,city,date,product,prodcode,quantity,weight_lb,price_usd
47,Austin,Jan 22,Blueberries,4240,195.0,8.608734774077313,1.2869102108059451
48,Austin,Jan 22,Blueberries,4240,433.0,3.626404580799863,2.4283111483207906
49,Austin,Jan 22,Blueberries,4240,401.0,11.750555215915666,0.788376168999821
50,Austin,Jan 22,Blueberries,4240,444.0,20.424586362717676,1.950511092040688
51,Austin,Jan 22,Blueberries,4240,122.0,2.4394884431734685,3.2659974304377104
52,Austin,Jan 22,Blueberries,4240,118.0,13.459569137310611,1.877964308380615
53,Austin,Jan 22,Blueberries,4240,129.0,17.592943364055827,2.6043655744404535
54,Austin,Jan 22,Blueberries,4240,122.0,14.94448734954931,2.9421586449141617
55,Austin,Jan 22,Blueberries,4240,359.0,9.950822780095042,0.8987275641527959
56,Austin,Jan 22,Blueberries,4240,129.0,16.779378537368032,1.5350013579707593
57,Austin,Jan 22,Apple (Fuji),4131,222.0,15.006999445101247,2.9036444063647653
58,Austin,Jan 22,Apple (Fuji),4131,277.0,18.092222868604587,2.8519498969079
59,Austin,Jan 22,Apple (Fuji),4131,424.0,9.684733062563465,0.6108429653802887
60,Austin,Jan 22,Apple (Fuji),4131,440.0,11.25354415862821,1.4867211912758649
61,Austin,Jan 22,Apple (Fuji),4131,284.0,3.099868940142915,1.391304794244934
62,Austin,Jan 22,Apple (Fuji),4131,278.0,15.990527521260084,2.1606005315668884
63,Austin,Jan 22,Apple (Fuji),4131,188.0,12.688856589840727,2.9731310192262757
64,Austin,Jan 22,Apple (Fuji),4131,211.0,6.989291811222211,2.620517530781217
65,Austin,Jan 22,Apple (Fuji),4131,494.0,12.764464818593115,1.985837277735118
66,Austin,Jan 22,Apple (Fuji),4131,413.0,19.769400175986814,1.3937504733446986
67,Austin,Jan 22,Apple (Fuji),4131,234.0,3.594771094666794,1.0849658313207329
68,Austin,Jan 22,Avocado,4225,117.0,8.72651619911194,2.0445032106479633
69,Austin,Jan 22,Avocado,4225,215.0,14.781542167859152,1.5131989723420702
70,Austin,Jan 22,Avocado,4225,299.0,15.569954952923583,3.2232612636988054
71,Austin,Jan 22,Avocado,4225,209.0,16.55037067127414,0.7684159266762436
72,Austin,Jan 22,Avocado,4225,425.0,8.533733292017132,2.7845275490079078
73,Austin,Jan 22,Avocado,4225,302.0,2.3765947463922203,1.1765235430328176
74,Austin,Jan 22,Cucumber,4062,443.0,14.627388110198082,1.6940476031275467
75,Austin,Jan 22,Cucumber,4062,398.0,11.805757459998132,1.6969430902507157
76,Austin,Jan 22,Cucumber,4062,256.0,4.468211904587225,1.441381725377869
77,Austin,Jan 22,Cucumber,4062,353.0,20.29974207407795,2.0144660515477884
78,Austin,Jan 22,Cucumber,4062,198.0,17.991986087476835,2.2285536917741413
79,Austin,Jan 22,Cucumber,4062,440.0,10.52963962396607,3.0745019780122678
80,Austin,Jan 22,Cucumber,4062,205.0,6.0967575015500195,3.0716075768112208
81,Austin,Jan 22,Cucumber,4062,321.0,12.90844496409409,3.2752550228149633
82,Austin,Jan 22,Eggplant,4081,167.0,11.286978384340182,2.028309302881826
83,Austin,Jan 22,Eggplant,4081,261.0,15.927400463912637,1.778419702849351
84,Austin,Jan 22,Eggplant,4081,386.0,14.819053417490796,0.8922918358119205
85,Austin,Jan 22,Eggplant,4081,163.0,8.97184475553222,1.0344597880728543
86,Austin,Jan 22,Eggplant,4081,226.0,11.757482691667976,2.679577222513035
87,Austin,Jan 22,Eggplant,4081,419.0,14.551827853592114,3.1414104324765506
88,Austin,Jan 22,Eggplant,4081,291.0,16.49549476779066,2.680124870454893
89,Austin,Jan 22,Apricot,3302,481.0,12.542181332642214,2.9404971354058946
90,Austin,Jan 22,Apricot,3302,418.0,5.310805587098002,2.82429843635764
91,Austin,Jan 22,Apricot,3302,303.0,3.0529317538253964,1.5450626889476553
92,Austin,Jan 22,Apricot,3302,265.0,12.840051827300341,1.5132477773702704
93,Austin,Jan 22,Apricot,3302,491.0,14.11170405857265,1.46391280508833
94,Austin,Jan 22,Apricot,3302,100.0,17.888072019582616,2.4778598583769056
95,Austin,Jan 22,Apricot,3302,428.0,6.945232322113589,2.8595157250645573
96,Austin,Jan 22,Apricot,3302,318.0,15.459118093084545,1.516250942379702
97,Austin,Jan 22,Apricot,3302,448.0,4.622692044684664,1.1798130495706574
98,Austin,Jan 22,Apricot,3302,436.0,14.196960778627545,1.9537958707194778
99,Austin,Jan 22,Apricot,3302,239.0,3.1438053824938836,1.4009852745337412
100,Austin,Jan 22,Banana,4011,228.0,3.731727857002989,1.6939619305310771
101,Austin,Jan 22,Banana,4011,362.0,4.3554675641469665,1.962370710691903
102,Austin,Jan 22,Banana,4011,447.0,8.940364350611345,2.6836830473155717
103,Austin,Jan 22,Banana,4011,242.0,18.082373204082252,1.2859896248090081
104,Austin,Jan 22,Banana,4011,457.0,10.308144262386486,1.3151460940251127
105,Austin,Jan 22,Banana,4011,209.0,17.168706172751264,1.6224732012604364
106,Austin,Jan 22,Banana,4011,500.0,6.084751008218155,3.0407981132273565
107,Austin,Jan 22,Banana,4011,375.0,13.767973104724662,2.2462313578114848
108,Austin,Jan 22,Banana,4011,336.0,5.293825434194878,1.8515864026965574
109,Austin,Jan 22,Banana,4011,183.0,12.27421509558335,0.6682453049696051
110,Austin,Jan 22,Banana,4011,479.0,10.513852219237016,2.738327071082313
111,Austin,Jan 22,Banana,4011,423.0,3.178620824310929,2.3979316734010356
112,Austin,Jan 22,Banana,4011,452.0,14.066880892170595,1.3859655207023025
113,Austin,Jan 22,Grapes,4272,237.0,10.165072259213776,2.078030451736413
114,Austin,Jan 22,Grapes,4272,498.0,14.022217201115565,2.0856132109300236
115,Austin,Jan 22,Grapes,4272,292.0,6.394954820862041,1.696430677792523
116,Austin,Jan 22,Grapes,4272,325.0,13.807924834731967,1.280866833939217
117,Austin,Jan 22,Grapes,4272,117.0,12.601805874705315,2.7509789877338338
118,Austin,Jan 22,Grapes,4272,431.0,2.9028135431464763,1.518861535016913
119,Austin,Jan 22,Grapes,4272,172.0,21.345527503825725,1.482836857449729
120,Austin,Jan 22,Grapes,4272,154.0,16.84078983673826,2.076441999303643
121,Austin,Jan 22,Grapes,4272,196.0,13.085591717483476,2.5534998182090933
122,Austin,Jan 22,Strawberries,4323,258.0,16.010892840707676,2.597584995394573
123,Austin,Jan 22,Strawberries,4323,424.0,20.1080766745843,2.8460745620075616
124,Austin,Jan 22,Strawberries,4323,153.0,14.879431905038656,3.057088360085618
125,Austin,Jan 22,Strawberries,4323,358.0,3.3612659205216917,0.6079469935619273
126,Austin,Jan 22,Strawberries,4323,105.0,21.197771836072206,0.9118032094091177
127,Austin,Jan 22,Strawberries,4323,330.0,11.690499542281033,1.4215263507328928
128,Austin,Jan 22,Strawberries,4323,188.0,2.9465168185532096,1.0146152099012398
129,Austin,Jan 22,Strawberries,4323,402.0,7.738985578948633,2.2010539043229076
130,Austin,Jan 22,Strawberries,4323,101.0,15.61600377862342,2.7610558744170706
131,Austin,Jan 22,Strawberries,4323,174.0,6.715461414912716,1.1046626735012979
132,Austin,Jan 22,Strawberries,4323,424.0,3.005791633250192,2.877180402935483
133,Austin,Jan 22,Strawberries,4323,476.0,18.16817613169551,2.1881211205734874
134,Austin,Jan 22,Kiwi,4030,473.0,3.4019995697773995,1.132896208157763
135,Austin,Jan 22,Kiwi,4030,271.0,18.616785976290704,0.813336252886802
136,Austin,Jan 22,Kiwi,4030,455.0,6.195943413302303,1.7743351361248643
137,Austin,Jan 22,Kiwi,4030,132.0,14.076726675033571,2.9679002482560466
138,Austin,Jan 22,Kiwi,4030,152.0,20.60054294955917,2.003601346292999
139,Austin,Jan 22,Kiwi,4030,105.0,9.73676654030569,3.1747829271014782
140,Austin,Jan 22,Mushroom,4650,225.0,15.177660757070408,2.067640556325205
141,Austin,Jan 22,Mushroom,4650,343.0,16.37233390226029,3.1598332242108884
142,Austin,Jan 22,Mushroom,4650,239.0,13.33966188603081,2.5885389612638394
143,Austin,Jan 22,Mushroom,4650,452.0,20.678694794652984,2.9235630686278458
144,Austin,Jan 22,Mushroom,4650,390.0,8.444656484387815,0.6599792209570297
145,Austin,Jan 22,Mushroom,4650,299.0,20.229699693061413,2.1586932758335027
146,Austin,Jan 22,Corn,4078,394.0,20.692834813008087,2.879657162714284
147,Austin,Jan 22,Corn,4078,346.0,8.824253804748878,1.0666257002856583
148,Austin,Jan 22,Corn,4078,327.0,2.6718415481969715,2.5163518444867807
149,Austin,Jan 22,Corn,4078,197.0,11.17992388806306,2.539482287259307
150,Austin,Jan 22,Corn,4078,387.0,17.036344391526654,3.046650283923373
151,Austin,Jan 22,Corn,4078,427.0,6.921057227766142,0.8508908948395402
152,Austin,Jan 22,Corn,4078,433.0,16.889086263068023,2.9905883961007933
153,Austin,Jan 22,Corn,4078,275.0,5.666546851396562,1.828946313308552
154,Austin,Jan 22,Lychee,4309,422.0,14.362897341279314,2.105140854790807
155,Austin,Jan 22,Lychee,4309,104.0,19.16926230848767,2.0634384334087374
156,Austin,Jan 22,Lychee,4309,355.0,21.683422405878083,1.2918412973638624
157,Austin,Jan 22,Lychee,4309,222.0,7.833192893769593,2.4801652345457117
158,Austin,Jan 22,Lychee,4309,188.0,12.080661526974291,3.218090056453366
159,Austin,Jan 22,Lychee,4309,251.0,7.733164422214032,1.7445373076014221
160,Austin,Jan 22,Lychee,4309,455.0,4.918068006169051,1.204772793466691
161,Austin,Jan 22,Lychee,4309,128.0,21.309463020553814,1.7488924046745524
162,Austin,Jan 22,Lychee,4309,236.0,18.854087044484913,0.6813139717676677
163,Austin,Jan 22,Lychee,4309,402.0,12.991280653560535,3.0886059735901656
164,Austin,Jan 22,Lychee,4309,402.0,3.7121245736721904,1.782959870249033
165,Austin,Jan 22,Peach,4404,132.0,13.77219548802823,0.997883923072368
166,Austin,Jan 22,Peach,4404,340.0,6.721188061079011,2.4675390643649737
167,Austin,Jan 22,Peach,4404,382.0,20.383054723590615,1.4972454548231326
168,Austin,Jan 22,Peach,4404,182.0,12.15690309777856,1.0271069933776744
169,Austin,Jan 22,Peach,4404,180.0,8.596803668839858,2.464409635937773
170,Austin,Jan 22,Peach,4404,453.0,3.0204300852492456,3.1489569278899583
171,Austin,Jan 22,Peach,4404,360.0,8.347769068181515,2.4661544451490047
0,Austin,Jan 29,Kiwi,4030,261.0,2.953704568324611,1.8829352622386069
1,Austin,Jan 29,Kiwi,4030,177.0,4.938650689320639,1.1068652782822028
2,Austin,Jan 29,Kiwi,4030,416.0,15.054058507224546,2.6551296074292625
3,Austin,Jan 29,Kiwi,4030,174.0,9.091183173144238,2.0160350380581806
4,Austin,Jan 29,Kiwi,4030,152.0,18.972243653563783,2.0303749380516822
5,Austin,Jan 29,Kiwi,4030,469.0,14.449453928554432,2.210686969640665
6,Austin,Jan 29,Kiwi,4030,160.0,10.410204519843683,2.978083974053152
7,Austin,Jan 29,Kiwi,4030,232.0,18.2204641208984,3.138191939867102
8,Austin,Jan 29,Kiwi,4030,300.0,4.749813908478245,1.868186209711712
9,Austin,Jan 29,Kiwi,4030,143.0,15.777324896166103,2.938041251455434
10,Austin,Jan 29,Kiwi,4030,228.0,12.549700581654907,1.6201203781063669
11,Austin,Jan 29,Onion,4159,446.0,6.0236181879416115,2.650604260049295
12,Austin,Jan 29,Onion,4159,288.0,13.02246865243651,2.9544427675544287
13,Austin,Jan 29,Onion,4159,309.0,4.988356439210475,2.30116901594447
14,Austin,Jan 29,Onion,4159,173.0,21.68452472337522,0.9568581566680223
15,Austin,Jan 29,Onion,4159,281.0,4.313127216789872,2.768867209972814
16,Austin,Jan 29,Onion,4159,173.0,11.781180056091399,2.4050277461181397
17,Austin,Jan 29,Onion,4159,466.0,18.560197541862728,0.6133446667925455
18,Austin,Jan 29,Onion,4159,236.0,20.338857366424055,2.0739412256632934
19,Austin,Jan 29,Onion,4159,444.0,14.12876641782932,2.3866982899024154
20,Austin,Jan 29,Onion,4159,276.0,9.008951196959243,2.1632214289391416
21,Austin,Jan 29,Onion,4159,475.0,13.54223042409867,1.681283152033575
22,Austin,Jan 29,Onion,4159,478.0,14.545879842201249,2.459870545496233
23,Austin,Jan 29,Onion,4159,123.0,21.23749740640633,3.151811723667197
24,Austin,Jan 29,Onion,4159,288.0,6.116042797686533,0.8640488319913857
25,Austin,Jan 29,Pear,4412,241.0,16.226655558450148,2.612132273858879
26,Austin,Jan 29,Pear,4412,212.0,18.66134189828299,1.910658975027036
27,Austin,Jan 29,Pear,4412,190.0,19.819648247165606,2.547202304832172
28,Austin,Jan 29,Pear,4412,320.0,10.986745360586793,2.510314974829089
29,Austin,Jan 29,Grapes,4272,116.0,15.132938546082006,1.307665678509511
30,Austin,Jan 29,Grapes,4272,432.0,9.585551511915401,1.490076069557108
31,Austin,Jan 29,Grapes,4272,355.0,19.311231205845253,2.641931410483085
32,Austin,Jan 29,Grapes,4272,319.0,19.4505523505155,2.854987193550915
33,Austin,Jan 29,Grapes,4272,466.0,17.28132242765278,0.8539203179068864
34,Austin,Jan 29,Grapes,4272,362.0,7.0263975749723615,2.5919730305438864
35,Austin,Jan 29,Grapes,4272,111.0,14.96078906953335,2.7418879838776777
36,Austin,Jan 29,Grapes,4272,220.0,17.661274763103577,0.8205686434055679
37,Austin,Jan 29,Grapes,4272,448.0,13.142412899341435,0.7174406370148063
38,Austin,Jan 29,Grapes,4272,447.0,19.90690794494003,3.179769012797624
39,Austin,Jan 29,Grapes,4272,377.0,12.599186252523214,1.6357967773918063
40,Austin,Jan 29,Grapes,4272,306.0,6.8562621310353284,3.04212941469159
41,Austin,Jan 29,Grapes,4272,195.0,5.5240904738660905,0.9639568526297808
42,Austin,Jan 29,Grapes,4272,136.0,4.126561215892434,2.076074935216457
43,Austin,Jan 29,Peach,4404,121.0,5.095571300573647,2.6835704712546433
44,Austin,Jan 29,Peach,4404,161.0,5.530890421895311,0.7626717610517517
45,Austin,Jan 29,Peach,4404,239.0,13.06215194403194,0.6802807168685832
46,Austin,Jan 29,Peach,4404,325.0,8.697632555151358,1.694588346243836
47,Austin,Jan 29,Peach,4404,421.0,14.367729315673934,2.9896318779909055
48,Austin,Jan 29,Peach,4404,198.0,16.52547188717872,3.1779427619883793
49,Austin,Jan 29,Peach,4404,141.0,11.836285775015131,2.5509509835508655
50,Austin,Jan 29,Peach,4404,464.0,19.463428699737417,2.847378094343003
51,Austin,Jan 29,Peach,4404,190.0,6.32071706680581,2.3906197563745084
52,Austin,Jan 29,Strawberries,4323,246.0,11.841405692929403,2.253691585804336
53,Austin,Jan 29,Strawberries,4323,391.0,11.012476885085926,3.0743045559618625
54,Austin,Jan 29,Strawberries,4323,481.0,4.68635791046545,2.1164737570332366
55,Austin,Jan 29,Strawberries,4323,303.0,12.219747425569222,1.4488422274123878
56,Austin,Jan 29,Strawberries,4323,234.0,11.852503403136508,1.7069339476991445
57,Austin,Jan 29,Strawberries,4323,455.0,6.107680043810979,2.564778970507905
58,Austin,Jan 29,Strawberries,4323,181.0,17.051306906761603,2.281942917162087
59,Austin,Jan 29,Strawberries,4323,238.0,2.8679936065338554,0.9481140825198964
60,Austin,Jan 29,Strawberries,4323,166.0,21.492203203588726,0.7502527554868721
61,Austin,Jan 29,Strawberries,4323,155.0,13.381780955754222,2.679655109893065
62,Austin,Jan 29,Eggplant,4081,351.0,14.434594028349967,1.4809787172824145
63,Austin,Jan 29,Eggplant,4081,488.0,5.479586871294305,1.5817278198199347
64,Austin,Jan 29,Eggplant,4081,252.0,13.27935346197337,2.2726965515292252
65,Austin,Jan 29,Eggplant,4081,253.0,9.673171355761589,2.5247184883453886
66,Austin,Jan 29,Eggplant,4081,291.0,11.897676232364029,1.8389489878434688
67,Austin,Jan 29,Eggplant,4081,230.0,15.142876253277064,1.1632441452355125
68,Austin,Jan 29,Eggplant,4081,153.0,8.095862781815232,0.7988919308525511
69,Austin,Jan 29,Eggplant,4081,188.0,19.871744555234912,1.1099195981631056
70,Austin,Jan 29,Eggplant,4081,363.0,20.393906308012085,2.205202167807147
71,Austin,Jan 29,Eggplant,4081,287.0,17.786575003806504,1.0406459752237425
72,Austin,Jan 29,Eggplant,4081,425.0,7.22292235097848,0.9921334282378667
73,Austin,Jan 29,Apple (Gala),4134,219.0,7.474413645546884,2.915943669166882
74,Austin,Jan 29,Apple (Gala),4134,119.0,3.695881369011477,0.6046101034269669
75,Austin,Jan 29,Apple (Gala),4134,321.0,14.040647969767452,2.6900657249032522
76,Austin,Jan 29,Apple (Gala),4134,367.0,7.076273836661131,3.263982290006243
77,Austin,Jan 29,Apple (Gala),4134,454.0,19.560286620864645,1.089938832167536
78,Austin,Jan 29,Apple (Gala),4134,478.0,5.322715043555945,2.433064341498539
79,Austin,Jan 29,Apple (Gala),4134,288.0,20.74481126908213,3.125200218590908
80,Austin,Jan 29,Apple (Gala),4134,325.0,7.960109439911322,2.0234633491607386
81,Austin,Jan 29,Apple (Gala),4134,236.0,3.8668923945166176,1.4295281106722542
82,Austin,Jan 29,Apple (Gala),4134,232.0,20.866917217615992,0.5664741537882947
83,Austin,Jan 29,Apple (Gala),4134,266.0,5.256719495262951,2.713231610611547
84,Austin,Jan 29,Apple (Gala),4134,456.0,17.082363182771953,1.5540889049996622
85,Austin,Jan 29,Apple (Gala),4134,288.0,17.594280093209818,2.6137880989233966
86,Austin,Jan 29,Corn,4078,239.0,21.04434818499722,2.2348135750042277
87,Austin,Jan 29,Corn,4078,324.0,8.482722294982523,2.487801867257804
88,Austin,Jan 29,Corn,4078,138.0,17.50203147660941,0.9168264700099826
89,Austin,Jan 29,Corn,4078,194.0,20.19900127653964,3.0053725880687128
90,Austin,Jan 29,Corn,4078,198.0,13.808329661376776,2.932974497624673
91,Austin,Jan 29,Corn,4078,295.0,10.678748077666388,2.490951618307736
92,Austin,Jan 29,Corn,4078,284.0,21.222232711827385,2.9346126277931037
93,Austin,Jan 29,Corn,4078,231.0,7.778180791065098,3.1114393238211053
94,Austin,Jan 29,Corn,4078,142.0,11.045685416739435,1.1085807739989832
95,Austin,Jan 29,Corn,4078,357.0,18.63452846496366,0.6233218644163572
96,Austin,Jan 29,Cucumber,4062,104.0,6.34338882029988,2.114247067959514
97,Austin,Jan 29,Cucumber,4062,251.0,17.998884220281617,3.131372160057072
98,Austin,Jan 29,Cucumber,4062,256.0,14.061762117547916,0.7705588108627126
99,Austin,Jan 29,Cucumber,4062,233.0,17.004336601868275,2.1875813718186694
100,Austin,Jan 29,Cucumber,4062,294.0,6.3154880936257545,2.4674630312481898
101,Austin,Jan 29,Cucumber,4062,292.0,4.409888004232198,1.1798900520778262
102,Austin,Jan 29,Cucumber,4062,172.0,7.448427153192461,1.6779185145394877
103,Austin,Jan 29,Cucumber,4062,171.0,6.483957462059334,0.7384499972802587
104,Austin,Jan 29,Apple (Fuji),4131,122.0,14.55781417908147,1.9179897964466364
105,Austin,Jan 29,Apple (Fuji),4131,272.0,8.613112741848454,2.2772028619772757
106,Austin,Jan 29,Apple (Fuji),4131,328.0,20.363938676100226,2.1277817983180287
107,Austin,Jan 29,Apple (Fuji),4131,453.0,4.4258661542553455,1.3199903580360115
108,Austin,Jan 29,Apple (Fuji),4131,246.0,10.7860959158279,3.0674275283352475
109,Austin,Jan 29,Apple (Fuji),4131,333.0,2.9943444907199592,2.2666202422813515
110,Austin,Jan 29,Apple (Fuji),4131,335.0,12.991701454017312,1.1890291636926122
111,Austin,Jan 29,Apricot,3302,336.0,17.42405390511267,1.5018956313841045
112,Austin,Jan 29,Apricot,3302,169.0,6.729611450899393,0.7011343772872352
113,Austin,Jan 29,Apricot,3302,405.0,14.486175998114051,0.6660497477976606
114,Austin,Jan 29,Apricot,3302,459.0,13.218545479420573,1.0539246616652236
115,Austin,Jan 29,Apricot,3302,175.0,6.889660785626621,1.8178118716576137
116,Austin,Jan 29,Apricot,3302,481.0,20.074167733918877,1.6890834343619645
117,Austin,Jan 29,Blueberries,4240,147.0,4.560283707454801,2.1193187916767786
118,Austin,Jan 29,Blueberries,4240,472.0,5.612745655840263,2.5465944170253354
119,Austin,Jan 29,Blueberries,4240,463.0,10.766324614733458,3.1716326843132268
120,Austin,Jan 29,Blueberries,4240,432.0,13.1094750050921,1.5614889052929357
121,Austin,Jan 29,Blueberries,4240,432.0,6.160276740184054,1.2197655247407966
122,Austin,Jan 29,Blueberries,4240,140.0,18.01226921901107,1.4135966605506838
123,Austin,Jan 29,Blueberries,4240,286.0,8.637758623389528,1.9054769572219812
124,Austin,Jan 29,Blueberries,4240,296.0,7.63824982480146,3.25012582896743
125,Austin,Jan 29,Lemon,4958,488.0,6.470091676944867,1.642965963529423
126,Austin,Jan 29,Lemon,4958,452.0,7.512223958130926,1.9536480137147012
127,Austin,Jan 29,Lemon,4958,212.0,18.523249722924085,0.963619224971626
128,Austin,Jan 29,Lemon,4958,111.0,14.317020216770471,2.2314848087960857
129,Austin,Jan 29,Lemon,4958,391.0,13.513252370990815,1.2577982586342842
130,Austin,Jan 29,Lemon,4958,285.0,6.074426803924144,1.3338429607218132
131,Austin,Jan 29,Lemon,4958,500.0,2.9275859474204484,1.7683879459626042
132,Austin,Jan 29,Lemon,4958,177.0,13.331165053555743,2.0861059237620796
133,Austin,Jan 29,Lemon,4958,147.0,4.444713938515633,2.2661116510396826
134,Austin,Jan 29,Lemon,4958,449.0,7.585992773622275,2.428467327100225
135,Austin,Jan 29,Lemon,4958,352.0,16.185212648892776,0.7843595325946808
136,Austin,Jan 29,Lychee,4309,251.0,20.44752659611404,0.9572841627639719
137,Austin,Jan 29,Lychee,4309,459.0,11.671018273057417,2.757498011935968
138,Austin,Jan 29,Lychee,4309,369.0,20.189491344802082,2.570886217011139
139,Austin,Jan 29,Lychee,4309,341.0,20.11639165915549,1.297061136760749
140,Austin,Jan 29,Lychee,4309,180.0,10.607273147674277,2.371989099553321
141,Austin,Jan 29,Lychee,4309,142.0,16.017774013150486,3.288360089773778
142,Austin,Jan 29,Lychee,4309,466.0,15.208749704482035,2.3578111799550245
143,Austin,Jan 29,Tomato,4796,265.0,19.627170497504995,3.044813704688568
144,Austin,Jan 29,Tomato,4796,240.0,20.57185857947916,1.317624591535423
145,Austin,Jan 29,Tomato,4796,425.0,10.884572322946042,2.468099361122586
146,Austin,Jan 29,Tomato,4796,378.0,21.038198087597266,1.4462326822802425
147,Austin,Jan 29,Tomato,4796,398.0,7.1114090589806445,2.543196236318909
148,Austin,Jan 29,Tomato,4796,254.0,11.040498897479848,2.665735067985952
149,Austin,Jan 29,Tomato,4796,198.0,3.245907485345379,1.2361207975889557
150,Austin,Jan 29,Avocado,4225,313.0,15.275904605770485,0.9190180561388843
151,Austin,Jan 29,Avocado,4225,319.0,14.56926530469209,2.7803809003205973
152,Austin,Jan 29,Avocado,4225,188.0,14.699158092401923,2.6289006158593113
153,Austin,Jan 29,Avocado,4225,146.0,3.2880517074838282,0.7854489359422587
154,Austin,Jan 29,Avocado,4225,128.0,5.31738954060711,0.9170485013863072
155,Austin,Jan 29,Avocado,4225,183.0,18.353471534559503,2.437672553188168
156,Austin,Jan 29,Avocado,4225,396.0,4.830001536384225,1.2738866424304434
157,Austin,Jan 29,Avocado,4225,153.0,14.73802163009532,1.4407074266462587
158,Austin,Jan 29,Avocado,4225,342.0,12.612976276129485,3.171013432100881
159,Austin,Jan 29,Avocado,4225,318.0,20.781439773133027,2.7829767100745815
160,Austin,Jan 29,Avocado,4225,377.0,19.57232234189287,1.504923577955924
161,Austin,Jan 29,Orange,4012,218.0,5.988130716560409,1.969520713912789
162,Austin,Jan 29,Orange,4012,401.0,9.531630621105434,2.0668349013547416
163,Austin,Jan 29,Orange,4012,148.0,17.691082772146913,1.6394360168022104
164,Austin,Jan 29,Orange,4012,135.0,10.568021301133559,2.9682236660853962
165,Austin,Jan 29,Orange,4012,410.0,2.6916219541337343,3.1037501384969803
166,Austin,Jan 29,Orange,4012,152.0,12.208117766678335,2.597955627785996
167,Austin,Jan 29,Orange,4012,493.0,12.444759399956093,1.9417625781614336
168,Austin,Jan 29,Banana,4011,377.0,8.298344222269954,2.335180315782782
169,Austin,Jan 29,Banana,4011,264.0,7.747007028013469,2.5355583556927743
170,Austin,Jan 29,Banana,4011,236.0,14.347289073746653,2.6233857520390305
171,Austin,Jan 29,Banana,4011,444.0,15.138124442985282,2.1849167782464067
172,Austin,Jan 29,Banana,4011,214.0,12.94478381429799,1.3952987344935537
173,Austin,Jan 29,Banana,4011,240.0,7.187413470540196,2.6633661788189786
174,Austin,Jan 29,Banana,4011,279.0,14.732524633407595,1.7323908812948503
175,Austin,Jan 29,Banana,4011,251.0,7.207945009833202,1.0307544194627554
176,Austin,Jan 29,Banana,4011,401.0,19.088403987931088,1.6052570213912987
177,Austin,Jan 29,Banana,4011,225.0,6.482379433838651,0.7780866688815877
178,Austin,Jan 29,Banana,4011,429.0,5.771305922418834,2.620847298949957
179,Austin,Jan 29,Mushroom,4650,291.0,19.245583706861364,2.3986582564655694
180,Austin,Jan 29,Mushroom,4650,225.0,20.082145719463007,3.2966388341272252
181,Austin,Jan 29,Mushroom,4650,222.0,8.974992924183608,1.2451851252815687
182,Austin,Jan 29,Mushroom,4650,497.0,2.859842767287046,1.0590239867568016
183,Austin,Jan 29,Mushroom,4650,382.0,18.763905374612662,0.5793634321424179
184,Austin,Jan 29,Mushroom,4650,168.0,10.359566300408915,1.3533197410404683
185,Austin,Jan 29,Mushroom,4650,484.0,15.562371043395252,1.8006026471965015
0,Austin,Jan 13,Lemon,4958,331.0,8.42428643964231,2.3538615006371404
1,Austin,Jan 13,Lemon,4958,242.0,3.2103636976331473,1.408399909164291
2,Austin,Jan 13,Lemon,4958,180.0,4.661285341437907,2.602527808758896
3,Austin,Jan 13,Lemon,4958,395.0,18.29723483747803,1.1664331130567007
4,Austin,Jan 13,Lemon,4958,161.0,18.728809282369912,1.0626573784509674
5,Austin,Jan 13,Lemon,4958,225.0,14.150925441924484,2.9198511819238777
6,Austin,Jan 13,Lemon,4958,359.0,5.46557701760903,0.5636923305690289
7,Austin,Jan 13,Lemon,4958,212.0,21.177372393058615,1.965967560722493
8,Austin,Jan 13,Lemon,4958,236.0,17.789995280466975,2.034319217212033
9,Austin,Jan 13,Lemon,4958,295.0,14.37048233416863,1.042547855770681
10,Austin,Jan 13,Lemon,4958,220.0,9.170254551991821,1.5314165273564868
11,Austin,Jan 13,Lemon,4958,260.0,8.405265700258315,1.9602630248526114
12,Austin,Jan 13,Pear,4412,499.0,12.797031710110605,3.075650323368609
13,Austin,Jan 13,Pear,4412,414.0,11.50281277447939,3.0717546020867306
14,Austin,Jan 13,Pear,4412,426.0,14.345009018387646,1.4630552621209063
15,Austin,Jan 13,Pear,4412,341.0,4.885983532993123,2.5790489463368433
16,Austin,Jan 13,Pear,4412,246.0,2.8438673049211505,1.042874081246555
17,Austin,Jan 13,Pear,4412,468.0,8.143413943378256,2.557462791108992
18,Austin,Jan 13,Pear,4412,159.0,6.410384513624013,3.2675772351911294
19,Austin,Jan 13,Pear,4412,101.0,13.57270313273184,2.869833336863667
20,Austin,Jan 13,Pear,4412,230.0,18.77508676638827,2.6060017005191187
21,Austin,Jan 13,Pear,4412,331.0,2.247957753855735,3.153820003452711
22,Austin,Jan 13,Strawberries,4323,376.0,2.250158451870084,0.7349059181986377
23,Austin,Jan 13,Strawberries,4323,162.0,6.107611441705377,0.9527259732829407
24,Austin,Jan 13,Strawberries,4323,224.0,14.235387164028362,2.5682553344056944
25,Austin,Jan 13,Strawberries,4323,290.0,5.987300783675164,1.845140607166104
26,Austin,Jan 13,Strawberries,4323,257.0,21.609899596311152,0.5622537321876735
27,Austin,Jan 13,Strawberries,4323,265.0,7.593462229520083,1.5878849867265672
